features,k,n_samples,pos,neg,max_depth,min_samples_leaf,auc_loocv,acc_loocv,sens_loocv,spec_loocv,err
"duration_months,npsi,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",5,35,18,17,3,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"group,duration_months,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",5,35,18,17,3,2,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"group,duration_months,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",5,35,18,17,3,2,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"diabetes_type,duration_months,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",5,35,18,17,3,2,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"diabetes_type,duration_months,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",5,35,18,17,3,2,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,ienfd_per_mm,nf155_mean_nm",3,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,ienfd_per_mm,nf186_mean_nm",3,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"sex,duration_months,ienfd_per_mm,nf155_mean_nm",4,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"sex,duration_months,ienfd_per_mm,nf186_mean_nm",4,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"sex,duration_months,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,nis_ll,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,sas,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,npsi,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,3,0.7287581699346404,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,hba1c_pct,nis_ll,npsi",4,35,18,17,4,3,0.7287581699346404,0.6857142857142857,0.6111111111111112,0.7647058823529411,
"duration_months,hba1c_pct,nis_ll,sas,npsi",5,35,18,17,4,3,0.7287581699346404,0.6857142857142857,0.6111111111111112,0.7647058823529411,
"age,snap_sural_nerve,nis_ll,npsi",4,35,18,17,4,3,0.727124183006536,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"age,sex,snap_sural_nerve",3,35,18,17,4,2,0.727124183006536,0.7142857142857143,0.7222222222222222,0.7058823529411765,
"snap_sural_nerve,hba1c_pct,nis_ll,npsi,ienfd_per_mm",5,35,18,17,2,2,0.7271241830065359,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,snap_sural_nerve,nis_ll,npsi",4,35,18,17,4,2,0.7271241830065359,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,nis_ll,ienfd_per_mm",3,35,18,17,3,2,0.7271241830065359,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,sas,npsi,ienfd_per_mm",4,35,18,17,4,2,0.7271241830065359,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"age,sex,snap_sural_nerve,nis_ll,npsi",5,35,18,17,3,4,0.7271241830065359,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"age,sex,snap_sural_nerve,nis_ll,npsi",5,35,18,17,4,4,0.7271241830065359,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"sex,duration_months,snap_sural_nerve",3,35,18,17,3,3,0.7271241830065358,0.8,0.8333333333333334,0.7647058823529411,
"age,snap_sural_nerve,hba1c_pct,nis_ll,sas",5,35,18,17,3,4,0.7271241830065358,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"age,snap_sural_nerve,hba1c_pct,nis_ll,sas",5,35,18,17,4,4,0.7271241830065358,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"age,duration_months,npsi,nf155_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.8,0.8333333333333334,0.7647058823529411,
"age,duration_months,npsi,nf186_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.8,0.8333333333333334,0.7647058823529411,
"sex,duration_months,npsi,nf155_mean_nm,nf186_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,snap_sural_nerve,sas,nf155_mean_nm,nf186_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,snap_sural_nerve,npsi,nf155_mean_nm,nf186_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,sas,npsi,nf155_mean_nm,nf186_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,snap_sural_nerve,sas,npsi",5,35,18,17,3,3,0.7254901960784315,0.8,0.7777777777777778,0.8235294117647058,
"age,sex,duration_months,nf155_mean_nm",4,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,sex,duration_months,nf186_mean_nm",4,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,nis_ll,nf155_mean_nm",5,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,nis_ll,nf186_mean_nm",5,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,sas,nf155_mean_nm",5,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,sas,nf186_mean_nm",5,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,nis_ll,sas,nf155_mean_nm",5,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,nis_ll,sas,nf186_mean_nm",5,35,18,17,2,4,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"duration_months,snap_sural_nerve,nis_ll,nf155_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"duration_months,snap_sural_nerve,nis_ll,nf186_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"duration_months,nis_ll,sas,nf155_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"duration_months,nis_ll,sas,nf186_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"duration_months,nis_ll,nf155_mean_nm,nf186_mean_nm",4,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"sex,duration_months,snap_sural_nerve,nis_ll,nf155_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"sex,duration_months,snap_sural_nerve,nis_ll,nf186_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"sex,duration_months,nis_ll,sas,nf155_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"sex,duration_months,nis_ll,sas,nf186_mean_nm",5,35,18,17,2,2,0.7254901960784315,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"duration_months,nis_ll,sas,ienfd_per_mm",4,35,18,17,3,2,0.7254901960784315,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"diabetes_type,snap_sural_nerve,nis_ll,sas,ienfd_per_mm",5,35,18,17,3,2,0.7254901960784315,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"sex,duration_months,nis_ll,sas,ienfd_per_mm",5,35,18,17,3,2,0.7254901960784315,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"duration_months,snap_sural_nerve,npsi,ienfd_per_mm",4,35,18,17,4,2,0.7254901960784315,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"age,snap_sural_nerve,hba1c_pct,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,2,0.7254901960784315,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"age,snap_sural_nerve,hba1c_pct,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784315,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"duration_months,snap_sural_nerve,nis_ll,npsi,nf155_mean_nm",5,35,18,17,3,2,0.7254901960784315,0.7142857142857143,0.7222222222222222,0.7058823529411765,
"duration_months,snap_sural_nerve,nis_ll,npsi,nf186_mean_nm",5,35,18,17,3,2,0.7254901960784315,0.7142857142857143,0.7222222222222222,0.7058823529411765,
"sex,duration_months,snap_sural_nerve,ienfd_per_mm",4,35,18,17,3,2,0.7254901960784313,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"snap_sural_nerve,nis_ll,npsi",3,35,18,17,4,2,0.7254901960784313,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"age,npsi,ienfd_per_mm",3,35,18,17,3,2,0.7254901960784313,0.6857142857142857,0.7222222222222222,0.6470588235294118,
"duration_months,nis_ll,sas",3,35,18,17,2,4,0.7254901960784312,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"duration_months,nis_ll,sas",3,35,18,17,2,3,0.7254901960784312,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"duration_months,nis_ll,sas",3,35,18,17,2,2,0.7254901960784312,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"duration_months,snap_sural_nerve,nis_ll,sas",4,35,18,17,3,2,0.7254901960784312,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"duration_months,snap_sural_nerve,sas",3,35,18,17,4,4,0.7254901960784312,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"duration_months,snap_sural_nerve,nis_ll",3,35,18,17,3,3,0.7254901960784312,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,sas,ienfd_per_mm",3,35,18,17,3,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,snap_sural_nerve,sas,ienfd_per_mm",4,35,18,17,3,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,hba1c_pct,npsi,ienfd_per_mm",4,35,18,17,3,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,snap_sural_nerve,hba1c_pct,npsi,ienfd_per_mm",5,35,18,17,3,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,hba1c_pct,nis_ll,npsi,ienfd_per_mm",5,35,18,17,3,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,hba1c_pct,sas,npsi,ienfd_per_mm",5,35,18,17,3,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,hba1c_pct,nis_ll,sas",4,35,18,17,3,3,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,nis_ll,sas,ienfd_per_mm",4,35,18,17,4,4,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,hba1c_pct,nis_ll,sas",4,35,18,17,4,3,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"group,duration_months,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"group,duration_months,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"diabetes_type,duration_months,snap_sural_nerve,nis_ll,ienfd_per_mm",5,35,18,17,4,2,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"diabetes_type,duration_months,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"diabetes_type,duration_months,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"duration_months,ienfd_per_mm,nf155_mean_nm",3,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"duration_months,ienfd_per_mm,nf186_mean_nm",3,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,duration_months,sas,nf155_mean_nm",4,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,duration_months,sas,nf186_mean_nm",4,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,duration_months,npsi,nf155_mean_nm",4,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,duration_months,npsi,nf186_mean_nm",4,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,sex,duration_months,sas,nf155_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,sex,duration_months,sas,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"sex,duration_months,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.7777777777777778,0.7058823529411765,
"sex,duration_months,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.7777777777777778,0.7058823529411765,
"duration_months,snap_sural_nerve,nis_ll,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.7777777777777778,0.7058823529411765,
"duration_months,snap_sural_nerve,nis_ll,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.7777777777777778,0.7058823529411765,
"duration_months,snap_sural_nerve,sas,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7428571428571429,0.6666666666666666,0.8235294117647058,
"age,duration_months,nf155_mean_nm,nf186_mean_nm",4,35,18,17,4,2,0.7254901960784312,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"age,sex,duration_months,nf155_mean_nm,nf186_mean_nm",5,35,18,17,4,2,0.7254901960784312,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"age,duration_months,snap_sural_nerve,nis_ll,nf155_mean_nm",5,35,18,17,3,2,0.7254901960784312,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"age,duration_months,snap_sural_nerve,nis_ll,nf186_mean_nm",5,35,18,17,3,2,0.7254901960784312,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"age,duration_months,snap_sural_nerve,sas,nf155_mean_nm",5,35,18,17,3,2,0.7254901960784312,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"age,duration_months,snap_sural_nerve,sas,nf186_mean_nm",5,35,18,17,3,2,0.7254901960784312,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"age,sas,npsi",3,35,18,17,4,3,0.7238562091503269,0.8,0.7777777777777778,0.8235294117647058,
"duration_months,snap_sural_nerve,nis_ll,sas,ienfd_per_mm",5,35,18,17,4,2,0.7238562091503269,0.8,0.8333333333333334,0.7647058823529411,
"duration_months,nis_ll,sas,npsi,ienfd_per_mm",5,35,18,17,4,2,0.7238562091503269,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,snap_sural_nerve,nis_ll,npsi",5,35,18,17,3,2,0.7238562091503269,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"duration_months,hba1c_pct,npsi,ienfd_per_mm",4,35,18,17,4,2,0.7238562091503269,0.6857142857142857,0.6111111111111112,0.7647058823529411,
"sex,duration_months,snap_sural_nerve,nis_ll,ienfd_per_mm",5,35,18,17,2,2,0.7238562091503268,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"age,sex,duration_months,snap_sural_nerve,nf155_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,duration_months,snap_sural_nerve,nf186_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,duration_months,nis_ll,nf155_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,duration_months,nis_ll,nf186_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,duration_months,sas,nf155_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,duration_months,sas,nf186_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,duration_months,nf155_mean_nm,nf186_mean_nm",5,35,18,17,2,4,0.7238562091503268,0.8,0.8333333333333334,0.7647058823529411,
"sex,sas,npsi",3,35,18,17,3,2,0.7238562091503268,0.8,0.7777777777777778,0.8235294117647058,
"age,sex,duration_months,nf155_mean_nm",4,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,sex,duration_months,nf186_mean_nm",4,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,nis_ll,nf155_mean_nm",5,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,nis_ll,nf186_mean_nm",5,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,sas,nf155_mean_nm",5,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,snap_sural_nerve,sas,nf186_mean_nm",5,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,nis_ll,sas,nf155_mean_nm",5,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"age,duration_months,nis_ll,sas,nf186_mean_nm",5,35,18,17,2,3,0.7238562091503268,0.7714285714285715,0.8333333333333334,0.7058823529411765,
"sex,duration_months,npsi,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,2,0.7238562091503268,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"sex,duration_months,npsi,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,2,0.7238562091503268,0.7428571428571429,0.7222222222222222,0.7647058823529411,
"age,sex,snap_sural_nerve,nis_ll,npsi",5,35,18,17,4,3,0.7238562091503268,0.7142857142857143,0.6666666666666666,0.7647058823529411,
"duration_months,hba1c_pct,sas,ienfd_per_mm,nf155_mean_nm",5,35,18,17,3,2,0.7238562091503268,0.6571428571428571,0.6111111111111112,0.7058823529411765,
"duration_months,hba1c_pct,sas,ienfd_per_mm,nf186_mean_nm",5,35,18,17,3,2,0.7238562091503268,0.6571428571428571,0.6111111111111112,0.7058823529411765,
"duration_months,hba1c_pct,npsi,ienfd_per_mm,nf155_mean_nm",5,35,18,17,3,2,0.7238562091503268,0.6571428571428571,0.6111111111111112,0.7058823529411765,
"duration_months,hba1c_pct,npsi,ienfd_per_mm,nf186_mean_nm",5,35,18,17,3,2,0.7238562091503268,0.6571428571428571,0.6111111111111112,0.7058823529411765,
"age,snap_sural_nerve,hba1c_pct,nis_ll,npsi",5,35,18,17,2,3,0.7238562091503267,0.8285714285714286,0.8888888888888888,0.7647058823529411,
"duration_months,snap_sural_nerve,hba1c_pct,ienfd_per_mm,nf155_mean_nm",5,35,18,17,3,4,0.7238562091503267,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"duration_months,snap_sural_nerve,hba1c_pct,ienfd_per_mm,nf186_mean_nm",5,35,18,17,3,4,0.7238562091503267,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"duration_months,snap_sural_nerve,hba1c_pct,ienfd_per_mm,nf155_mean_nm",5,35,18,17,4,4,0.7238562091503267,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"duration_months,snap_sural_nerve,hba1c_pct,ienfd_per_mm,nf186_mean_nm",5,35,18,17,4,4,0.7238562091503267,0.6857142857142857,0.6666666666666666,0.7058823529411765,
"age,sex,sas,npsi",4,35,18,17,3,3,0.7222222222222223,0.8,0.7777777777777778,0.8235294117647058,
"sex,duration_months,snap_sural_nerve,ienfd_per_mm",4,35,18,17,4,2,0.7222222222222223,0.7714285714285715,0.7777777777777778,0.7647058823529411,
"nis_ll,sas,ienfd_per_mm",3,35,18,17,4,2,0.7222222222222223,0.6857142857142857,0.7777777777777778,0.5882352941176471,
"nis_ll,sas,npsi,ienfd_per_mm",4,35,18,17,4,2,0.7222222222222223,0.6857142857142857,0.7777777777777778,0.5882352941176471,
"age,sex,duration_months,hba1c_pct",4,35,18,17,4,2,0.7222222222222223,0.6571428571428571,0.7777777777777778,0.5294117647058824,
"age,duration_months,hba1c_pct,ienfd_per_mm",4,35,18,17,4,2,0.7222222222222223,0.6571428571428571,0.7777777777777778,0.5294117647058824,
"age,hba1c_pct,nis_ll,npsi",4,35,18,17,2,2,0.7222222222222222,0.8,0.8333333333333334,0.7647058823529411,
"age,sex,hba1c_pct,nis_ll,npsi",5,35,18,17,2,2,0.7222222222222222,0.8,0.8333333333333334,0.7647058823529411,
"age,snap_sural_nerve,nis_ll,sas,npsi",5,35,18,17,3,3,0.7222222222222222,0.7714285714285715,0.7222222222222222,0.8235294117647058,
"duration_months,ienfd_per_mm",2,35,18,17,3,2,0.7222222222222222,0.7714285714285715,0.7777777777777778,0.7647058823529411,
