features,k,n,max_depth,min_leaf,auc_loocv,acc_loocv,sens,spec
"age,sas,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sas,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sas,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sas,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sas,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sas,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,ienfd_per_mm,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,ienfd_per_mm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,snap_sural_nerve,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,snap_sural_nerve,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nis_ll,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nis_ll,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nis_ll,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nis_ll,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,sas,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,ienfd_per_mm,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,ienfd_per_mm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nis_ll,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nis_ll,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,sas,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,ienfd_per_mm,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,ienfd_per_mm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,sas,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,npsi,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,npsi,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,npsi,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,npsi,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,npsi,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,ienfd_per_mm,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,ienfd_per_mm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,npsi,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,npsi,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,sas,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,npsi,ienfd_per_mm,nf155_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,npsi,ienfd_per_mm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,npsi,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,npsi,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,npsi,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,ienfd_per_mm,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,ienfd_per_mm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"npsi,ienfd_per_mm,nf155_mean_nm,nf186_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"npsi,ienfd_per_mm,nf155_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"npsi,ienfd_per_mm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"npsi,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"ienfd_per_mm,nf155_mean_nm,nf186_mean_nm,caspr1_mean_nm",4,32,1,4,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
nf155_mean_nm,1,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
nf186_mean_nm,1,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nis_ll,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"npsi,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"npsi,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"ienfd_per_mm,nf155_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"ienfd_per_mm,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nf155_mean_nm,nf186_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nf155_mean_nm,caspr1_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"nf186_mean_nm,caspr1_mean_nm",2,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sex,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,sex,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,hba1c_pct,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,hba1c_pct,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,snap_sural_nerve,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,snap_sural_nerve,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nis_ll,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nis_ll,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,npsi,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,ienfd_per_mm,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,ienfd_per_mm,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nf155_mean_nm,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nf155_mean_nm,caspr1_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"age,nf186_mean_nm,caspr1_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,hba1c_pct,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,snap_sural_nerve,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nis_ll,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,npsi,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,ienfd_per_mm,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,ienfd_per_mm,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nf155_mean_nm,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nf155_mean_nm,caspr1_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"sex,nf186_mean_nm,caspr1_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,snap_sural_nerve,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nis_ll,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,npsi,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,ienfd_per_mm,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,ienfd_per_mm,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nf155_mean_nm,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nf155_mean_nm,caspr1_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"hba1c_pct,nf186_mean_nm,caspr1_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,nf155_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
"snap_sural_nerve,nis_ll,nf186_mean_nm",3,32,1,3,0.8421052631578947,0.84375,0.8421052631578947,0.8461538461538461
